year,round,event,driver,team,grid_position,finish_position,is_dnf,teammate_race_gap,status
2023,12,Belgian Grand Prix,PER,Red Bull Racing,2,2,False,1.0,Finished
2023,12,Belgian Grand Prix,LEC,Ferrari,1,3,False,-16.0,Finished
2023,12,Belgian Grand Prix,SAI,Ferrari,4,19,True,16.0,Retired
2023,12,Belgian Grand Prix,HAM,Mercedes,3,4,False,-2.0,Finished
2023,12,Belgian Grand Prix,RUS,Mercedes,8,6,False,2.0,Finished
2023,12,Belgian Grand Prix,ALO,Aston Martin,9,5,False,-4.0,Finished
2023,12,Belgian Grand Prix,STR,Aston Martin,10,9,False,4.0,Finished
2023,12,Belgian Grand Prix,NOR,McLaren,7,7,False,-13.0,Finished
2023,12,Belgian Grand Prix,PIA,McLaren,5,20,True,13.0,Retired
2023,12,Belgian Grand Prix,OCO,Alpine,14,8,False,-3.0,Finished
2023,12,Belgian Grand Prix,GAS,Alpine,12,11,False,3.0,Finished
2023,12,Belgian Grand Prix,TSU,AlphaTauri,11,10,False,-6.0,Finished
2023,12,Belgian Grand Prix,RIC,AlphaTauri,19,16,False,6.0,Finished
2023,12,Belgian Grand Prix,BOT,Alfa Romeo,13,12,False,-1.0,Finished
2023,12,Belgian Grand Prix,ZHO,Alfa Romeo,17,13,False,1.0,Finished
2023,12,Belgian Grand Prix,ALB,Williams,15,14,False,-3.0,Finished
2023,12,Belgian Grand Prix,SAR,Williams,18,17,False,3.0,Finished
2023,12,Belgian Grand Prix,MAG,Haas F1 Team,16,15,False,-3.0,Finished
2023,12,Belgian Grand Prix,HUL,Haas F1 Team,20,18,False,3.0,Finished
2023,13,Dutch Grand Prix,VER,Red Bull Racing,1,1,False,-3.0,Finished
2023,13,Dutch Grand Prix,PER,Red Bull Racing,7,4,False,3.0,Finished
2023,13,Dutch Grand Prix,ALO,Aston Martin,5,2,False,-9.0,Finished
2023,13,Dutch Grand Prix,STR,Aston Martin,11,11,False,9.0,Finished
2023,13,Dutch Grand Prix,GAS,Alpine,12,3,False,-7.0,Finished
2023,13,Dutch Grand Prix,OCO,Alpine,16,10,False,7.0,Finished
2023,13,Dutch Grand Prix,SAI,Ferrari,6,5,False,-14.0,Finished
2023,13,Dutch Grand Prix,LEC,Ferrari,9,19,True,14.0,Undertray
2023,13,Dutch Grand Prix,HAM,Mercedes,13,6,False,-11.0,Finished
2023,13,Dutch Grand Prix,RUS,Mercedes,3,17,False,11.0,Finished
2023,13,Dutch Grand Prix,NOR,McLaren,2,7,False,-2.0,Finished
2023,13,Dutch Grand Prix,PIA,McLaren,8,9,False,2.0,Finished
2023,13,Dutch Grand Prix,ALB,Williams,4,8,False,-12.0,Finished
2023,13,Dutch Grand Prix,SAR,Williams,10,20,True,12.0,Accident
2023,13,Dutch Grand Prix,HUL,Haas F1 Team,14,12,False,-4.0,Finished
2023,13,Dutch Grand Prix,MAG,Haas F1 Team,0,16,False,4.0,Finished
2023,13,Dutch Grand Prix,LAW,AlphaTauri,19,13,False,-2.0,Finished
2023,13,Dutch Grand Prix,TSU,AlphaTauri,17,15,False,2.0,Finished
2023,13,Dutch Grand Prix,BOT,Alfa Romeo,18,14,False,-4.0,Finished
2023,13,Dutch Grand Prix,ZHO,Alfa Romeo,15,18,True,4.0,Accident
2023,14,Italian Grand Prix,VER,Red Bull Racing,2,1,False,-1.0,Finished
2023,14,Italian Grand Prix,PER,Red Bull Racing,5,2,False,1.0,Finished
2023,14,Italian Grand Prix,SAI,Ferrari,1,3,False,-1.0,Finished
2023,14,Italian Grand Prix,LEC,Ferrari,3,4,False,1.0,Finished
2023,14,Italian Grand Prix,RUS,Mercedes,4,5,False,-1.0,Finished
2023,14,Italian Grand Prix,HAM,Mercedes,8,6,False,1.0,Finished
2023,14,Italian Grand Prix,ALB,Williams,6,7,False,-6.0,Finished
2023,14,Italian Grand Prix,SAR,Williams,15,13,False,6.0,Finished
2023,14,Italian Grand Prix,NOR,McLaren,9,8,False,-4.0,Finished
2023,14,Italian Grand Prix,PIA,McLaren,7,12,False,4.0,Finished
2023,14,Italian Grand Prix,ALO,Aston Martin,10,9,False,-7.0,Finished
2023,14,Italian Grand Prix,STR,Aston Martin,20,16,False,7.0,Finished
2023,14,Italian Grand Prix,BOT,Alfa Romeo,14,10,False,-4.0,Finished
2023,14,Italian Grand Prix,ZHO,Alfa Romeo,16,14,False,4.0,Finished
2023,14,Italian Grand Prix,LAW,AlphaTauri,12,11,False,-9.0,Finished
2023,14,Italian Grand Prix,TSU,AlphaTauri,11,20,True,9.0,Did not start
2023,14,Italian Grand Prix,GAS,Alpine,17,15,False,-4.0,Finished
2023,14,Italian Grand Prix,OCO,Alpine,18,19,True,4.0,Retired
2023,14,Italian Grand Prix,HUL,Haas F1 Team,13,17,True,-1.0,Lapped
2023,14,Italian Grand Prix,MAG,Haas F1 Team,19,18,True,1.0,Lapped
2023,15,Singapore Grand Prix,SAI,Ferrari,1,1,False,-3.0,Finished
2023,15,Singapore Grand Prix,LEC,Ferrari,3,4,False,3.0,Finished
2023,15,Singapore Grand Prix,NOR,McLaren,4,2,False,-5.0,Finished
2023,15,Singapore Grand Prix,PIA,McLaren,17,7,False,5.0,Finished
2023,15,Singapore Grand Prix,HAM,Mercedes,5,3,False,-13.0,Finished
2023,15,Singapore Grand Prix,RUS,Mercedes,2,16,True,13.0,Retired
2023,15,Singapore Grand Prix,VER,Red Bull Racing,11,5,False,-3.0,Finished
2023,15,Singapore Grand Prix,PER,Red Bull Racing,13,8,False,3.0,Finished
2023,15,Singapore Grand Prix,GAS,Alpine,12,6,False,-12.0,Finished
2023,15,Singapore Grand Prix,OCO,Alpine,8,18,True,12.0,Retired
2023,15,Singapore Grand Prix,LAW,AlphaTauri,10,9,False,-10.0,Finished
2023,15,Singapore Grand Prix,TSU,AlphaTauri,15,19,True,10.0,Retired
2023,15,Singapore Grand Prix,MAG,Haas F1 Team,6,10,False,-3.0,Finished
2023,15,Singapore Grand Prix,HUL,Haas F1 Team,9,13,False,3.0,Finished
2023,15,Singapore Grand Prix,ALB,Williams,14,11,False,-3.0,Finished
2023,15,Singapore Grand Prix,SAR,Williams,18,14,False,3.0,Finished
2023,15,Singapore Grand Prix,ZHO,Alfa Romeo,19,12,False,-5.0,Finished
2023,15,Singapore Grand Prix,BOT,Alfa Romeo,16,17,True,5.0,Retired
2023,15,Singapore Grand Prix,ALO,Aston Martin,7,15,False,-84.0,Finished
2023,15,Singapore Grand Prix,STR,Aston Martin,20,99,True,84.0,Withdrew
2023,16,Japanese Grand Prix,VER,Red Bull Racing,1,1,False,-18.0,Finished
2023,16,Japanese Grand Prix,PER,Red Bull Racing,5,19,True,18.0,Retired
2023,16,Japanese Grand Prix,NOR,McLaren,3,2,False,-1.0,Finished
2023,16,Japanese Grand Prix,PIA,McLaren,2,3,False,1.0,Finished
2023,16,Japanese Grand Prix,LEC,Ferrari,4,4,False,-2.0,Finished
2023,16,Japanese Grand Prix,SAI,Ferrari,6,6,False,2.0,Finished
2023,16,Japanese Grand Prix,HAM,Mercedes,7,5,False,-2.0,Finished
2023,16,Japanese Grand Prix,RUS,Mercedes,8,7,False,2.0,Finished
2023,16,Japanese Grand Prix,ALO,Aston Martin,10,8,False,-10.0,Finished
2023,16,Japanese Grand Prix,STR,Aston Martin,17,18,True,10.0,Retired
2023,16,Japanese Grand Prix,OCO,Alpine,14,9,False,-1.0,Finished
2023,16,Japanese Grand Prix,GAS,Alpine,12,10,False,1.0,Finished
2023,16,Japanese Grand Prix,LAW,AlphaTauri,11,11,True,-1.0,Lapped
2023,16,Japanese Grand Prix,TSU,AlphaTauri,9,12,True,1.0,Lapped
2023,16,Japanese Grand Prix,ZHO,Alfa Romeo,19,13,True,-7.0,Lapped
2023,16,Japanese Grand Prix,BOT,Alfa Romeo,16,20,True,7.0,Retired
2023,16,Japanese Grand Prix,HUL,Haas F1 Team,18,14,True,-1.0,Lapped
2023,16,Japanese Grand Prix,MAG,Haas F1 Team,15,15,True,1.0,Lapped
2023,16,Japanese Grand Prix,ALB,Williams,13,16,True,-1.0,Retired
2023,16,Japanese Grand Prix,SAR,Williams,20,17,True,1.0,Retired
2023,17,Qatar Grand Prix,VER,Red Bull Racing,1,1,False,-9.0,Finished
2023,17,Qatar Grand Prix,PER,Red Bull Racing,20,10,False,9.0,Finished
2023,17,Qatar Grand Prix,PIA,McLaren,6,2,False,-1.0,Finished
2023,17,Qatar Grand Prix,NOR,McLaren,10,3,False,1.0,Finished
2023,17,Qatar Grand Prix,RUS,Mercedes,2,4,False,-15.0,Finished
2023,17,Qatar Grand Prix,HAM,Mercedes,3,19,True,15.0,Retired
2023,17,Qatar Grand Prix,LEC,Ferrari,5,5,False,-15.0,Finished
2023,17,Qatar Grand Prix,SAI,Ferrari,12,20,True,15.0,Did not start
2023,17,Qatar Grand Prix,ALO,Aston Martin,4,6,False,-5.0,Finished
2023,17,Qatar Grand Prix,STR,Aston Martin,16,11,False,5.0,Finished
2023,17,Qatar Grand Prix,OCO,Alpine,8,7,False,-5.0,Finished
2023,17,Qatar Grand Prix,GAS,Alpine,7,12,False,5.0,Finished
2023,17,Qatar Grand Prix,BOT,Alfa Romeo,9,8,False,-1.0,Finished
2023,17,Qatar Grand Prix,ZHO,Alfa Romeo,19,9,False,1.0,Finished
2023,17,Qatar Grand Prix,ALB,Williams,13,13,False,-5.0,Finished
2023,17,Qatar Grand Prix,SAR,Williams,15,18,True,5.0,Retired
2023,17,Qatar Grand Prix,MAG,Haas F1 Team,18,14,True,-2.0,Lapped
2023,17,Qatar Grand Prix,HUL,Haas F1 Team,14,16,True,2.0,Lapped
2023,17,Qatar Grand Prix,TSU,AlphaTauri,11,15,True,-2.0,Lapped
2023,17,Qatar Grand Prix,LAW,AlphaTauri,17,17,True,2.0,Lapped
2023,18,United States Grand Prix,VER,Red Bull Racing,6,1,False,-3.0,Finished
2023,18,United States Grand Prix,PER,Red Bull Racing,9,4,False,3.0,Finished
2023,18,United States Grand Prix,NOR,McLaren,2,2,False,-15.0,Finished
2023,18,United States Grand Prix,PIA,McLaren,10,17,True,15.0,Retired
2023,18,United States Grand Prix,SAI,Ferrari,4,3,False,-17.0,Finished
2023,18,United States Grand Prix,LEC,Ferrari,1,20,True,17.0,Disqualified
2023,18,United States Grand Prix,RUS,Mercedes,5,5,False,-14.0,Finished
2023,18,United States Grand Prix,HAM,Mercedes,3,19,True,14.0,Disqualified
2023,18,United States Grand Prix,GAS,Alpine,7,6,False,-12.0,Finished
2023,18,United States Grand Prix,OCO,Alpine,8,18,True,12.0,Retired
2023,18,United States Grand Prix,STR,Aston Martin,20,7,False,-9.0,Finished
2023,18,United States Grand Prix,ALO,Aston Martin,19,16,True,9.0,Retired
2023,18,United States Grand Prix,TSU,AlphaTauri,11,8,False,-7.0,Finished
2023,18,United States Grand Prix,RIC,AlphaTauri,14,15,True,7.0,Lapped
2023,18,United States Grand Prix,ALB,Williams,15,9,False,-1.0,Finished
2023,18,United States Grand Prix,SAR,Williams,16,10,False,1.0,Finished
2023,18,United States Grand Prix,HUL,Haas F1 Team,18,11,False,-3.0,Finished
2023,18,United States Grand Prix,MAG,Haas F1 Team,17,14,True,3.0,Lapped
2023,18,United States Grand Prix,BOT,Alfa Romeo,13,12,False,-1.0,Finished
2023,18,United States Grand Prix,ZHO,Alfa Romeo,12,13,True,1.0,Lapped
2023,19,Mexico City Grand Prix,VER,Red Bull Racing,3,1,False,-19.0,Finished
2023,19,Mexico City Grand Prix,PER,Red Bull Racing,5,20,True,19.0,Collision damage
2023,19,Mexico City Grand Prix,HAM,Mercedes,6,2,False,-4.0,Finished
2023,19,Mexico City Grand Prix,RUS,Mercedes,8,6,False,4.0,Finished
2023,19,Mexico City Grand Prix,LEC,Ferrari,1,3,False,-1.0,Finished
2023,19,Mexico City Grand Prix,SAI,Ferrari,2,4,False,1.0,Finished
2023,19,Mexico City Grand Prix,NOR,McLaren,17,5,False,-3.0,Finished
2023,19,Mexico City Grand Prix,PIA,McLaren,7,8,False,3.0,Finished
2023,19,Mexico City Grand Prix,RIC,AlphaTauri,4,7,False,-5.0,Finished
2023,19,Mexico City Grand Prix,TSU,AlphaTauri,18,12,False,5.0,Finished
2023,19,Mexico City Grand Prix,ALB,Williams,14,9,False,-7.0,Finished
2023,19,Mexico City Grand Prix,SAR,Williams,19,16,True,7.0,Retired
2023,19,Mexico City Grand Prix,OCO,Alpine,15,10,False,-1.0,Finished
2023,19,Mexico City Grand Prix,GAS,Alpine,11,11,False,1.0,Finished
2023,19,Mexico City Grand Prix,HUL,Haas F1 Team,12,13,False,-6.0,Finished
2023,19,Mexico City Grand Prix,MAG,Haas F1 Team,16,19,True,6.0,Accident
2023,19,Mexico City Grand Prix,ZHO,Alfa Romeo,10,14,False,-1.0,Finished
2023,19,Mexico City Grand Prix,BOT,Alfa Romeo,9,15,False,1.0,Finished
2023,19,Mexico City Grand Prix,STR,Aston Martin,0,17,True,-1.0,Collision damage
2023,19,Mexico City Grand Prix,ALO,Aston Martin,13,18,True,1.0,Withdrew
2023,20,São Paulo Grand Prix,VER,Red Bull Racing,1,1,False,-3.0,Finished
2023,20,São Paulo Grand Prix,PER,Red Bull Racing,9,4,False,3.0,Finished
2023,20,São Paulo Grand Prix,NOR,McLaren,6,2,False,-12.0,Finished
2023,20,São Paulo Grand Prix,PIA,McLaren,10,14,True,12.0,Lapped
2023,20,São Paulo Grand Prix,ALO,Aston Martin,4,3,False,-2.0,Finished
2023,20,São Paulo Grand Prix,STR,Aston Martin,3,5,False,2.0,Finished
2023,20,São Paulo Grand Prix,SAI,Ferrari,7,6,False,-14.0,Finished
2023,20,São Paulo Grand Prix,LEC,Ferrari,2,20,True,14.0,Did not start
2023,20,São Paulo Grand Prix,GAS,Alpine,15,7,False,-3.0,Finished
2023,20,São Paulo Grand Prix,OCO,Alpine,14,10,True,3.0,Lapped
2023,20,São Paulo Grand Prix,HAM,Mercedes,5,8,False,-7.0,Finished
2023,20,São Paulo Grand Prix,RUS,Mercedes,8,15,True,7.0,Retired
2023,20,São Paulo Grand Prix,TSU,AlphaTauri,16,9,False,-4.0,Finished
2023,20,São Paulo Grand Prix,RIC,AlphaTauri,17,13,True,4.0,Lapped
2023,20,São Paulo Grand Prix,SAR,Williams,19,11,True,-8.0,Lapped
2023,20,São Paulo Grand Prix,ALB,Williams,13,19,True,8.0,Retired
2023,20,São Paulo Grand Prix,HUL,Haas F1 Team,11,12,True,-6.0,Lapped
2023,20,São Paulo Grand Prix,MAG,Haas F1 Team,12,18,True,6.0,Retired
2023,20,São Paulo Grand Prix,BOT,Alfa Romeo,18,16,True,-1.0,Retired
2023,20,São Paulo Grand Prix,ZHO,Alfa Romeo,20,17,True,1.0,Retired
2023,21,Las Vegas Grand Prix,VER,Red Bull Racing,2,1,False,-2.0,Finished
2023,21,Las Vegas Grand Prix,PER,Red Bull Racing,11,3,False,2.0,Finished
2023,21,Las Vegas Grand Prix,LEC,Ferrari,1,2,False,-4.0,Finished
2023,21,Las Vegas Grand Prix,SAI,Ferrari,12,6,False,4.0,Finished
2023,21,Las Vegas Grand Prix,OCO,Alpine,16,4,False,-7.0,Finished
2023,21,Las Vegas Grand Prix,GAS,Alpine,4,11,False,7.0,Finished
2023,21,Las Vegas Grand Prix,STR,Aston Martin,19,5,False,-4.0,Finished
2023,21,Las Vegas Grand Prix,ALO,Aston Martin,9,9,False,4.0,Finished
2023,21,Las Vegas Grand Prix,HAM,Mercedes,10,7,False,-1.0,Finished
2023,21,Las Vegas Grand Prix,RUS,Mercedes,3,8,False,1.0,Finished
2023,21,Las Vegas Grand Prix,PIA,McLaren,18,10,False,-10.0,Finished
2023,21,Las Vegas Grand Prix,NOR,McLaren,15,20,True,10.0,Retired
2023,21,Las Vegas Grand Prix,ALB,Williams,5,12,False,-4.0,Finished
2023,21,Las Vegas Grand Prix,SAR,Williams,6,16,False,4.0,Finished
2023,21,Las Vegas Grand Prix,MAG,Haas F1 Team,8,13,False,-6.0,Finished
2023,21,Las Vegas Grand Prix,HUL,Haas F1 Team,13,19,True,6.0,Retired
2023,21,Las Vegas Grand Prix,RIC,AlphaTauri,14,14,False,-4.0,Finished
2023,21,Las Vegas Grand Prix,TSU,AlphaTauri,20,18,True,4.0,Retired
2023,21,Las Vegas Grand Prix,ZHO,Alfa Romeo,17,15,False,-2.0,Finished
2023,21,Las Vegas Grand Prix,BOT,Alfa Romeo,7,17,False,2.0,Finished
2023,22,Abu Dhabi Grand Prix,VER,Red Bull Racing,1,1,False,-3.0,Finished
2023,22,Abu Dhabi Grand Prix,PER,Red Bull Racing,9,4,False,3.0,Finished
2023,22,Abu Dhabi Grand Prix,LEC,Ferrari,2,2,False,-16.0,Finished
2023,22,Abu Dhabi Grand Prix,SAI,Ferrari,16,18,True,16.0,Retired
2023,22,Abu Dhabi Grand Prix,RUS,Mercedes,4,3,False,-6.0,Finished
2023,22,Abu Dhabi Grand Prix,HAM,Mercedes,11,9,False,6.0,Finished
2023,22,Abu Dhabi Grand Prix,NOR,McLaren,5,5,False,-1.0,Finished
2023,22,Abu Dhabi Grand Prix,PIA,McLaren,3,6,False,1.0,Finished
2023,22,Abu Dhabi Grand Prix,ALO,Aston Martin,7,7,False,-3.0,Finished
2023,22,Abu Dhabi Grand Prix,STR,Aston Martin,13,10,False,3.0,Finished
2023,22,Abu Dhabi Grand Prix,TSU,AlphaTauri,6,8,False,-3.0,Finished
2023,22,Abu Dhabi Grand Prix,RIC,AlphaTauri,15,11,False,3.0,Finished
2023,22,Abu Dhabi Grand Prix,OCO,Alpine,12,12,False,-1.0,Finished
2023,22,Abu Dhabi Grand Prix,GAS,Alpine,10,13,False,1.0,Finished
2023,22,Abu Dhabi Grand Prix,ALB,Williams,14,14,False,-2.0,Finished
2023,22,Abu Dhabi Grand Prix,SAR,Williams,20,16,False,2.0,Finished
2023,22,Abu Dhabi Grand Prix,HUL,Haas F1 Team,8,15,False,-5.0,Finished
2023,22,Abu Dhabi Grand Prix,MAG,Haas F1 Team,17,20,True,5.0,Lapped
2023,22,Abu Dhabi Grand Prix,ZHO,Alfa Romeo,19,17,False,-2.0,Finished
2023,22,Abu Dhabi Grand Prix,BOT,Alfa Romeo,18,19,True,2.0,Lapped
2024,1,Bahrain Grand Prix,VER,Red Bull Racing,1,1,False,-1.0,Finished
2024,1,Bahrain Grand Prix,PER,Red Bull Racing,5,2,False,1.0,Finished
2024,1,Bahrain Grand Prix,SAI,Ferrari,4,3,False,-1.0,Finished
2024,1,Bahrain Grand Prix,LEC,Ferrari,2,4,False,1.0,Finished
2024,1,Bahrain Grand Prix,RUS,Mercedes,3,5,False,-2.0,Finished
2024,1,Bahrain Grand Prix,HAM,Mercedes,9,7,False,2.0,Finished
2024,1,Bahrain Grand Prix,NOR,McLaren,7,6,False,-2.0,Finished
2024,1,Bahrain Grand Prix,PIA,McLaren,8,8,False,2.0,Finished
2024,1,Bahrain Grand Prix,ALO,Aston Martin,6,9,False,-1.0,Finished
2024,1,Bahrain Grand Prix,STR,Aston Martin,12,10,False,1.0,Finished
2024,1,Bahrain Grand Prix,ZHO,Kick Sauber,17,11,True,-8.0,Lapped
2024,1,Bahrain Grand Prix,BOT,Kick Sauber,16,19,True,8.0,Lapped
2024,1,Bahrain Grand Prix,MAG,Haas F1 Team,15,12,True,-4.0,Lapped
2024,1,Bahrain Grand Prix,HUL,Haas F1 Team,10,16,True,4.0,Lapped
2024,1,Bahrain Grand Prix,RIC,RB,14,13,True,-1.0,Lapped
2024,1,Bahrain Grand Prix,TSU,RB,11,14,True,1.0,Lapped
2024,1,Bahrain Grand Prix,ALB,Williams,13,15,True,-5.0,Lapped
2024,1,Bahrain Grand Prix,SAR,Williams,18,20,True,5.0,Lapped
2024,1,Bahrain Grand Prix,OCO,Alpine,19,17,True,-1.0,Lapped
2024,1,Bahrain Grand Prix,GAS,Alpine,20,18,True,1.0,Lapped
2024,2,Saudi Arabian Grand Prix,VER,Red Bull Racing,1,1,False,-1.0,Finished
2024,2,Saudi Arabian Grand Prix,PER,Red Bull Racing,3,2,False,1.0,Finished
2024,2,Saudi Arabian Grand Prix,LEC,Ferrari,2,3,False,-4.0,Finished
2024,2,Saudi Arabian Grand Prix,BEA,Ferrari,11,7,False,4.0,Finished
2024,2,Saudi Arabian Grand Prix,PIA,McLaren,5,4,False,-4.0,Finished
2024,2,Saudi Arabian Grand Prix,NOR,McLaren,6,8,False,4.0,Finished
2024,2,Saudi Arabian Grand Prix,ALO,Aston Martin,4,5,False,-14.0,Finished
2024,2,Saudi Arabian Grand Prix,STR,Aston Martin,10,19,True,14.0,Retired
2024,2,Saudi Arabian Grand Prix,RUS,Mercedes,7,6,False,-3.0,Finished
2024,2,Saudi Arabian Grand Prix,HAM,Mercedes,8,9,False,3.0,Finished
2024,2,Saudi Arabian Grand Prix,HUL,Haas F1 Team,15,10,False,-2.0,Finished
2024,2,Saudi Arabian Grand Prix,MAG,Haas F1 Team,13,12,False,2.0,Finished
2024,2,Saudi Arabian Grand Prix,ALB,Williams,12,11,False,-3.0,Finished
2024,2,Saudi Arabian Grand Prix,SAR,Williams,19,14,True,3.0,Lapped
2024,2,Saudi Arabian Grand Prix,OCO,Alpine,17,13,True,-7.0,Lapped
2024,2,Saudi Arabian Grand Prix,GAS,Alpine,18,20,True,7.0,Retired
2024,2,Saudi Arabian Grand Prix,TSU,RB,9,15,True,-1.0,Lapped
2024,2,Saudi Arabian Grand Prix,RIC,RB,14,16,True,1.0,Lapped
2024,2,Saudi Arabian Grand Prix,BOT,Kick Sauber,16,17,True,-1.0,Lapped
2024,2,Saudi Arabian Grand Prix,ZHO,Kick Sauber,20,18,True,1.0,Lapped
2024,3,Australian Grand Prix,SAI,Ferrari,2,1,False,-1.0,Finished
2024,3,Australian Grand Prix,LEC,Ferrari,4,2,False,1.0,Finished
2024,3,Australian Grand Prix,NOR,McLaren,3,3,False,-1.0,Finished
2024,3,Australian Grand Prix,PIA,McLaren,5,4,False,1.0,Finished
2024,3,Australian Grand Prix,PER,Red Bull Racing,6,5,False,-14.0,Finished
2024,3,Australian Grand Prix,VER,Red Bull Racing,1,19,True,14.0,Retired
2024,3,Australian Grand Prix,STR,Aston Martin,9,6,False,-2.0,Finished
2024,3,Australian Grand Prix,ALO,Aston Martin,10,8,False,2.0,Finished
2024,3,Australian Grand Prix,TSU,RB,8,7,False,-5.0,Finished
2024,3,Australian Grand Prix,RIC,RB,18,12,True,5.0,Lapped
2024,3,Australian Grand Prix,HUL,Haas F1 Team,16,9,False,-1.0,Finished
2024,3,Australian Grand Prix,MAG,Haas F1 Team,14,10,True,1.0,Lapped
2024,3,Australian Grand Prix,ALB,Williams,12,11,True,0.0,Lapped
2024,3,Australian Grand Prix,GAS,Alpine,17,13,True,-3.0,Lapped
2024,3,Australian Grand Prix,OCO,Alpine,15,16,True,3.0,Lapped
2024,3,Australian Grand Prix,BOT,Kick Sauber,13,14,True,-1.0,Lapped
2024,3,Australian Grand Prix,ZHO,Kick Sauber,19,15,True,1.0,Lapped
2024,3,Australian Grand Prix,RUS,Mercedes,7,17,True,-1.0,Retired
2024,3,Australian Grand Prix,HAM,Mercedes,11,18,True,1.0,Retired
2024,4,Japanese Grand Prix,VER,Red Bull Racing,1,1,False,-1.0,Finished
2024,4,Japanese Grand Prix,PER,Red Bull Racing,2,2,False,1.0,Finished
2024,4,Japanese Grand Prix,SAI,Ferrari,4,3,False,-1.0,Finished
2024,4,Japanese Grand Prix,LEC,Ferrari,8,4,False,1.0,Finished
2024,4,Japanese Grand Prix,NOR,McLaren,3,5,False,-3.0,Finished
2024,4,Japanese Grand Prix,PIA,McLaren,6,8,False,3.0,Finished
2024,4,Japanese Grand Prix,ALO,Aston Martin,5,6,False,-6.0,Finished
2024,4,Japanese Grand Prix,STR,Aston Martin,16,12,True,6.0,Lapped
2024,4,Japanese Grand Prix,RUS,Mercedes,9,7,False,-2.0,Finished
2024,4,Japanese Grand Prix,HAM,Mercedes,7,9,False,2.0,Finished
2024,4,Japanese Grand Prix,TSU,RB,10,10,True,-9.0,Lapped
2024,4,Japanese Grand Prix,RIC,RB,11,19,True,9.0,Retired
2024,4,Japanese Grand Prix,HUL,Haas F1 Team,12,11,True,-2.0,Lapped
2024,4,Japanese Grand Prix,MAG,Haas F1 Team,18,13,True,2.0,Lapped
2024,4,Japanese Grand Prix,BOT,Kick Sauber,13,14,True,-4.0,Lapped
2024,4,Japanese Grand Prix,ZHO,Kick Sauber,20,18,True,4.0,Retired
2024,4,Japanese Grand Prix,OCO,Alpine,15,15,True,-1.0,Lapped
2024,4,Japanese Grand Prix,GAS,Alpine,17,16,True,1.0,Lapped
2024,4,Japanese Grand Prix,SAR,Williams,19,17,True,-3.0,Lapped
2024,4,Japanese Grand Prix,ALB,Williams,14,20,True,3.0,Retired
2024,5,Chinese Grand Prix,VER,Red Bull Racing,1,1,False,-2.0,Finished
2024,5,Chinese Grand Prix,PER,Red Bull Racing,2,3,False,2.0,Finished
2024,5,Chinese Grand Prix,NOR,McLaren,4,2,False,-6.0,Finished
2024,5,Chinese Grand Prix,PIA,McLaren,5,8,False,6.0,Finished
2024,5,Chinese Grand Prix,LEC,Ferrari,6,4,False,-1.0,Finished
2024,5,Chinese Grand Prix,SAI,Ferrari,7,5,False,1.0,Finished
2024,5,Chinese Grand Prix,RUS,Mercedes,8,6,False,-3.0,Finished
2024,5,Chinese Grand Prix,HAM,Mercedes,18,9,False,3.0,Finished
2024,5,Chinese Grand Prix,ALO,Aston Martin,3,7,False,-8.0,Finished
2024,5,Chinese Grand Prix,STR,Aston Martin,11,15,False,8.0,Finished
2024,5,Chinese Grand Prix,HUL,Haas F1 Team,9,10,False,-6.0,Finished
2024,5,Chinese Grand Prix,MAG,Haas F1 Team,17,16,False,6.0,Finished
2024,5,Chinese Grand Prix,OCO,Alpine,13,11,False,-2.0,Finished
2024,5,Chinese Grand Prix,GAS,Alpine,15,13,False,2.0,Finished
2024,5,Chinese Grand Prix,ALB,Williams,14,12,False,-5.0,Finished
2024,5,Chinese Grand Prix,SAR,Williams,20,17,False,5.0,Finished
2024,5,Chinese Grand Prix,ZHO,Kick Sauber,16,14,False,-6.0,Finished
2024,5,Chinese Grand Prix,BOT,Kick Sauber,10,20,True,6.0,Retired
2024,5,Chinese Grand Prix,RIC,RB,12,18,True,-1.0,Retired
2024,5,Chinese Grand Prix,TSU,RB,19,19,True,1.0,Retired
2024,6,Miami Grand Prix,NOR,McLaren,5,1,False,-12.0,Finished
2024,6,Miami Grand Prix,PIA,McLaren,6,13,False,12.0,Finished
2024,6,Miami Grand Prix,VER,Red Bull Racing,1,2,False,-2.0,Finished
2024,6,Miami Grand Prix,PER,Red Bull Racing,4,4,False,2.0,Finished
2024,6,Miami Grand Prix,LEC,Ferrari,2,3,False,-2.0,Finished
2024,6,Miami Grand Prix,SAI,Ferrari,3,5,False,2.0,Finished
2024,6,Miami Grand Prix,HAM,Mercedes,8,6,False,-2.0,Finished
2024,6,Miami Grand Prix,RUS,Mercedes,7,8,False,2.0,Finished
2024,6,Miami Grand Prix,TSU,RB,10,7,False,-8.0,Finished
2024,6,Miami Grand Prix,RIC,RB,20,15,False,8.0,Finished
2024,6,Miami Grand Prix,ALO,Aston Martin,15,9,False,-8.0,Finished
2024,6,Miami Grand Prix,STR,Aston Martin,11,17,False,8.0,Finished
2024,6,Miami Grand Prix,OCO,Alpine,13,10,False,-2.0,Finished
2024,6,Miami Grand Prix,GAS,Alpine,12,12,False,2.0,Finished
2024,6,Miami Grand Prix,HUL,Haas F1 Team,9,11,False,-8.0,Finished
2024,6,Miami Grand Prix,MAG,Haas F1 Team,18,19,False,8.0,Finished
