year,round,event,driver,team,quali_position,best_quali_time,gap_to_pole,teammate_quali_gap
2024,12,British Grand Prix,LEC,Ferrari,11,87.097,1.2779999999999916,0.5879999999999939
2024,12,British Grand Prix,STR,Aston Martin,8,86.585,0.7659999999999911,-0.33200000000000784
2024,12,British Grand Prix,ALO,Aston Martin,10,86.917,1.097999999999999,0.33200000000000784
2024,12,British Grand Prix,ALB,Williams,9,86.64,0.820999999999998,-0.5349999999999966
2024,12,British Grand Prix,SAR,Williams,12,87.175,1.3559999999999945,0.5349999999999966
2024,12,British Grand Prix,TSU,RB,13,87.269,1.4500000000000028,-0.6799999999999926
2024,12,British Grand Prix,RIC,RB,15,87.949,2.1299999999999955,0.6799999999999926
2024,12,British Grand Prix,ZHO,Kick Sauber,14,87.867,2.048000000000002,-4.563999999999993
2024,12,British Grand Prix,BOT,Kick Sauber,16,92.431,6.611999999999995,4.563999999999993
2024,12,British Grand Prix,OCO,Alpine,18,94.557,8.738,-5.247
2024,12,British Grand Prix,GAS,Alpine,20,99.804,13.985,5.247
2024,13,Hungarian Grand Prix,NOR,McLaren,1,75.227,0.0,-0.02199999999999136
2024,13,Hungarian Grand Prix,PIA,McLaren,2,75.249,0.02199999999999136,0.02199999999999136
2024,13,Hungarian Grand Prix,VER,Red Bull Racing,3,75.273,0.04599999999999227,-2.6129999999999995
2024,13,Hungarian Grand Prix,PER,Red Bull Racing,16,77.886,2.658999999999992,2.6129999999999995
2024,13,Hungarian Grand Prix,SAI,Ferrari,4,75.696,0.4689999999999941,-0.20900000000000318
2024,13,Hungarian Grand Prix,LEC,Ferrari,6,75.905,0.6779999999999973,0.20900000000000318
2024,13,Hungarian Grand Prix,HAM,Mercedes,5,75.854,0.6269999999999953,-2.1140000000000043
2024,13,Hungarian Grand Prix,RUS,Mercedes,17,77.968,2.7409999999999997,2.1140000000000043
2024,13,Hungarian Grand Prix,ALO,Aston Martin,7,76.043,0.8160000000000025,-0.2009999999999934
2024,13,Hungarian Grand Prix,STR,Aston Martin,8,76.244,1.016999999999996,0.2009999999999934
2024,13,Hungarian Grand Prix,RIC,RB,9,76.447,1.2199999999999989,-0.030000000000001137
2024,13,Hungarian Grand Prix,TSU,RB,10,76.477,1.25,0.030000000000001137
2024,13,Hungarian Grand Prix,HUL,Haas F1 Team,11,76.317,1.0899999999999892,-0.23100000000000875
2024,13,Hungarian Grand Prix,MAG,Haas F1 Team,15,76.548,1.320999999999998,0.23100000000000875
2024,13,Hungarian Grand Prix,BOT,Kick Sauber,12,76.384,1.1569999999999965,-1.6530000000000058
2024,13,Hungarian Grand Prix,ZHO,Kick Sauber,18,78.037,2.8100000000000023,1.6530000000000058
2024,13,Hungarian Grand Prix,ALB,Williams,13,76.429,1.2019999999999982,-0.11400000000000432
2024,13,Hungarian Grand Prix,SAR,Williams,14,76.543,1.3160000000000025,0.11400000000000432
2024,13,Hungarian Grand Prix,OCO,Alpine,19,78.049,2.8220000000000027,-0.11699999999999022
2024,13,Hungarian Grand Prix,GAS,Alpine,20,78.166,2.938999999999993,0.11699999999999022
2024,14,Belgian Grand Prix,VER,Red Bull Racing,1,113.159,0.0,-0.6059999999999945
2024,14,Belgian Grand Prix,PER,Red Bull Racing,3,113.765,0.6059999999999945,0.6059999999999945
2024,14,Belgian Grand Prix,LEC,Ferrari,2,113.754,0.5949999999999989,-0.722999999999999
2024,14,Belgian Grand Prix,SAI,Ferrari,8,114.477,1.3179999999999978,0.722999999999999
2024,14,Belgian Grand Prix,HAM,Mercedes,4,113.835,0.6759999999999877,-0.34900000000000375
2024,14,Belgian Grand Prix,RUS,Mercedes,7,114.184,1.0249999999999915,0.34900000000000375
2024,14,Belgian Grand Prix,NOR,McLaren,5,113.981,0.8219999999999885,-0.04600000000000648
2024,14,Belgian Grand Prix,PIA,McLaren,6,114.027,0.867999999999995,0.04600000000000648
2024,14,Belgian Grand Prix,ALO,Aston Martin,9,114.765,1.6059999999999945,-0.9509999999999934
2024,14,Belgian Grand Prix,STR,Aston Martin,15,115.716,2.556999999999988,0.9509999999999934
2024,14,Belgian Grand Prix,OCO,Alpine,10,114.81,1.6509999999999962,0.17499999999999716
2024,14,Belgian Grand Prix,GAS,Alpine,12,114.635,1.475999999999999,-0.17499999999999716
2024,14,Belgian Grand Prix,ALB,Williams,11,114.473,1.313999999999993,-2.757000000000005
2024,14,Belgian Grand Prix,SAR,Williams,19,117.23,4.070999999999998,2.757000000000005
2024,14,Belgian Grand Prix,RIC,RB,13,114.682,1.5229999999999961,-1.9110000000000014
2024,14,Belgian Grand Prix,TSU,RB,18,116.593,3.4339999999999975,1.9110000000000014
2024,14,Belgian Grand Prix,BOT,Kick Sauber,14,114.764,1.6049999999999898,-3.01100000000001
2024,14,Belgian Grand Prix,ZHO,Kick Sauber,20,117.775,4.616,3.01100000000001
2024,14,Belgian Grand Prix,HUL,Haas F1 Team,16,116.308,3.149000000000001,-0.19199999999999307
2024,14,Belgian Grand Prix,MAG,Haas F1 Team,17,116.5,3.340999999999994,0.19199999999999307
2024,15,Dutch Grand Prix,NOR,McLaren,1,69.673,0.0,-0.4989999999999952
2024,15,Dutch Grand Prix,PIA,McLaren,3,70.172,0.4989999999999952,0.4989999999999952
2024,15,Dutch Grand Prix,VER,Red Bull Racing,2,70.029,0.35599999999999454,-0.38700000000000045
2024,15,Dutch Grand Prix,PER,Red Bull Racing,5,70.416,0.742999999999995,0.38700000000000045
2024,15,Dutch Grand Prix,RUS,Mercedes,4,70.244,0.570999999999998,-0.7039999999999935
2024,15,Dutch Grand Prix,HAM,Mercedes,11,70.948,1.2749999999999915,0.7039999999999935
2024,15,Dutch Grand Prix,LEC,Ferrari,6,70.582,0.9089999999999918,-0.33200000000000784
2024,15,Dutch Grand Prix,SAI,Ferrari,10,70.914,1.2409999999999997,0.33200000000000784
2024,15,Dutch Grand Prix,ALO,Aston Martin,7,70.633,0.9599999999999937,-0.22400000000000375
2024,15,Dutch Grand Prix,STR,Aston Martin,8,70.857,1.1839999999999975,0.22400000000000375
2024,15,Dutch Grand Prix,GAS,Alpine,9,70.977,1.304000000000002,-1.0180000000000007
2024,15,Dutch Grand Prix,OCO,Alpine,16,71.995,2.3220000000000027,1.0180000000000007
2024,15,Dutch Grand Prix,ALB,Williams,10,70.653,0.980000000000004,0.0
2024,15,Dutch Grand Prix,TSU,RB,12,70.955,1.2819999999999965,-0.9879999999999995
2024,15,Dutch Grand Prix,RIC,RB,15,71.943,2.269999999999996,0.9879999999999995
2024,15,Dutch Grand Prix,HUL,Haas F1 Team,13,71.215,1.5420000000000016,-0.0799999999999983
2024,15,Dutch Grand Prix,MAG,Haas F1 Team,14,71.295,1.6219999999999999,0.0799999999999983
2024,15,Dutch Grand Prix,BOT,Kick Sauber,17,72.168,2.4950000000000045,-1.0929999999999893
2024,15,Dutch Grand Prix,ZHO,Kick Sauber,18,73.261,3.587999999999994,1.0929999999999893
2024,16,Italian Grand Prix,NOR,McLaren,1,79.327,0.0,-0.10900000000000887
2024,16,Italian Grand Prix,PIA,McLaren,2,79.436,0.10900000000000887,0.10900000000000887
2024,16,Italian Grand Prix,RUS,Mercedes,3,79.44,0.11299999999999955,-0.0730000000000075
2024,16,Italian Grand Prix,HAM,Mercedes,6,79.513,0.18600000000000705,0.0730000000000075
2024,16,Italian Grand Prix,LEC,Ferrari,4,79.461,0.13400000000000034,-0.006000000000000227
2024,16,Italian Grand Prix,SAI,Ferrari,5,79.467,0.14000000000000057,0.006000000000000227
2024,16,Italian Grand Prix,VER,Red Bull Racing,7,80.022,0.6950000000000074,-0.03999999999999204
2024,16,Italian Grand Prix,PER,Red Bull Racing,8,80.062,0.7349999999999994,0.03999999999999204
2024,16,Italian Grand Prix,ALB,Williams,9,80.299,0.9720000000000084,-0.7620000000000005
2024,16,Italian Grand Prix,COL,Williams,18,81.061,1.7340000000000089,0.7620000000000005
2024,16,Italian Grand Prix,HUL,Haas F1 Team,10,80.339,1.0120000000000005,-0.35899999999999466
2024,16,Italian Grand Prix,MAG,Haas F1 Team,13,80.698,1.3709999999999951,0.35899999999999466
2024,16,Italian Grand Prix,ALO,Aston Martin,11,80.421,1.0940000000000083,-0.5919999999999987
2024,16,Italian Grand Prix,STR,Aston Martin,17,81.013,1.686000000000007,0.5919999999999987
2024,16,Italian Grand Prix,RIC,RB,12,80.479,1.152000000000001,-0.465999999999994
2024,16,Italian Grand Prix,TSU,RB,16,80.945,1.617999999999995,0.465999999999994
2024,16,Italian Grand Prix,GAS,Alpine,14,80.738,1.4110000000000014,-0.028000000000005798
2024,16,Italian Grand Prix,OCO,Alpine,15,80.766,1.4390000000000072,0.028000000000005798
2024,16,Italian Grand Prix,BOT,Kick Sauber,19,81.101,1.774000000000001,-0.3439999999999941
2024,16,Italian Grand Prix,ZHO,Kick Sauber,20,81.445,2.117999999999995,0.3439999999999941
2024,17,Azerbaijan Grand Prix,LEC,Ferrari,1,101.365,0.0,-0.44000000000001194
2024,17,Azerbaijan Grand Prix,SAI,Ferrari,3,101.805,0.44000000000001194,0.44000000000001194
2024,17,Azerbaijan Grand Prix,PIA,McLaren,2,101.686,0.32100000000001216,-1.9229999999999876
2024,17,Azerbaijan Grand Prix,NOR,McLaren,16,103.609,2.2439999999999998,1.9229999999999876
2024,17,Azerbaijan Grand Prix,PER,Red Bull Racing,4,101.813,0.4480000000000075,-0.20999999999999375
2024,17,Azerbaijan Grand Prix,VER,Red Bull Racing,6,102.023,0.6580000000000013,0.20999999999999375
2024,17,Azerbaijan Grand Prix,RUS,Mercedes,5,101.874,0.5090000000000003,-0.41500000000000625
2024,17,Azerbaijan Grand Prix,HAM,Mercedes,7,102.289,0.9240000000000066,0.41500000000000625
2024,17,Azerbaijan Grand Prix,ALO,Aston Martin,8,102.369,1.0040000000000049,-1.0349999999999966
2024,17,Azerbaijan Grand Prix,STR,Aston Martin,14,103.404,2.0390000000000015,1.0349999999999966
2024,17,Azerbaijan Grand Prix,COL,Williams,9,102.53,1.1650000000000063,-0.3289999999999935
2024,17,Azerbaijan Grand Prix,ALB,Williams,10,102.859,1.4939999999999998,0.3289999999999935
2024,17,Azerbaijan Grand Prix,BEA,Haas F1 Team,11,102.968,1.6030000000000086,-0.22299999999999898
2024,17,Azerbaijan Grand Prix,HUL,Haas F1 Team,13,103.191,1.8260000000000076,0.22299999999999898
2024,17,Azerbaijan Grand Prix,TSU,RB,12,103.035,1.6700000000000017,-0.5120000000000005
2024,17,Azerbaijan Grand Prix,RIC,RB,15,103.547,2.182000000000002,0.5120000000000005
2024,17,Azerbaijan Grand Prix,GAS,Alpine,15,103.179,1.8140000000000072,-1.3250000000000028
2024,17,Azerbaijan Grand Prix,OCO,Alpine,19,104.504,3.13900000000001,1.3250000000000028
2024,17,Azerbaijan Grand Prix,BOT,Kick Sauber,17,103.618,2.253,-0.6280000000000001
2024,17,Azerbaijan Grand Prix,ZHO,Kick Sauber,18,104.246,2.8810000000000002,0.6280000000000001
2024,18,Singapore Grand Prix,NOR,McLaren,1,89.525,0.0,-0.42799999999999727
2024,18,Singapore Grand Prix,PIA,McLaren,5,89.953,0.42799999999999727,0.42799999999999727
2024,18,Singapore Grand Prix,VER,Red Bull Racing,2,89.728,0.20299999999998875,-0.8509999999999991
2024,18,Singapore Grand Prix,PER,Red Bull Racing,13,90.579,1.0539999999999878,0.8509999999999991
2024,18,Singapore Grand Prix,HAM,Mercedes,3,89.841,0.3159999999999883,-0.02600000000001046
2024,18,Singapore Grand Prix,RUS,Mercedes,4,89.867,0.34199999999999875,0.02600000000001046
2024,18,Singapore Grand Prix,HUL,Haas F1 Team,6,90.115,0.5899999999999892,-0.5380000000000109
2024,18,Singapore Grand Prix,MAG,Haas F1 Team,14,90.653,1.1280000000000001,0.5380000000000109
2024,18,Singapore Grand Prix,ALO,Aston Martin,7,90.214,0.688999999999993,-0.8799999999999955
2024,18,Singapore Grand Prix,STR,Aston Martin,17,91.094,1.5689999999999884,0.8799999999999955
2024,18,Singapore Grand Prix,TSU,RB,8,90.354,0.8289999999999935,-0.7309999999999945
2024,18,Singapore Grand Prix,RIC,RB,16,91.085,1.559999999999988,0.7309999999999945
2024,18,Singapore Grand Prix,LEC,Ferrari,9,89.747,0.2219999999999942,-0.3610000000000042
2024,18,Singapore Grand Prix,SAI,Ferrari,10,90.108,0.5829999999999984,0.3610000000000042
2024,18,Singapore Grand Prix,ALB,Williams,11,90.474,0.9489999999999981,-0.006999999999990791
2024,18,Singapore Grand Prix,COL,Williams,12,90.481,0.9559999999999889,0.006999999999990791
2024,18,Singapore Grand Prix,OCO,Alpine,15,90.769,1.2439999999999998,-0.5429999999999922
2024,18,Singapore Grand Prix,GAS,Alpine,18,91.312,1.786999999999992,0.5429999999999922
2024,18,Singapore Grand Prix,BOT,Kick Sauber,19,91.572,2.046999999999997,-0.4819999999999993
2024,18,Singapore Grand Prix,ZHO,Kick Sauber,20,92.054,2.5289999999999964,0.4819999999999993
2024,19,United States Grand Prix,NOR,McLaren,1,92.33,0.0,-0.6200000000000045
2024,19,United States Grand Prix,PIA,McLaren,5,92.95,0.6200000000000045,0.6200000000000045
2024,19,United States Grand Prix,VER,Red Bull Racing,2,92.361,0.03100000000000591,-0.6589999999999918
2024,19,United States Grand Prix,PER,Red Bull Racing,10,93.02,0.6899999999999977,0.6589999999999918
2024,19,United States Grand Prix,SAI,Ferrari,3,92.652,0.32200000000000273,-0.08799999999999386
2024,19,United States Grand Prix,LEC,Ferrari,4,92.74,0.4099999999999966,0.08799999999999386
2024,19,United States Grand Prix,RUS,Mercedes,6,92.974,0.6440000000000055,-1.1799999999999926
2024,19,United States Grand Prix,HAM,Mercedes,19,94.154,1.823999999999998,1.1799999999999926
2024,19,United States Grand Prix,GAS,Alpine,7,93.018,0.6880000000000024,-0.5789999999999935
2024,19,United States Grand Prix,OCO,Alpine,13,93.597,1.266999999999996,0.5789999999999935
2024,19,United States Grand Prix,ALO,Aston Martin,8,93.309,0.9789999999999992,-0.45000000000000284
2024,19,United States Grand Prix,STR,Aston Martin,14,93.759,1.429000000000002,0.45000000000000284
2024,19,United States Grand Prix,MAG,Haas F1 Team,9,93.481,1.1509999999999962,-0.06300000000000239
2024,19,United States Grand Prix,HUL,Haas F1 Team,12,93.544,1.2139999999999986,0.06300000000000239
2024,19,United States Grand Prix,TSU,RB,11,93.506,1.176000000000002,0.1670000000000016
2024,19,United States Grand Prix,LAW,RB,15,93.339,1.0090000000000003,-0.1670000000000016
2024,19,United States Grand Prix,ALB,Williams,16,94.051,1.7210000000000036,-0.01099999999999568
2024,19,United States Grand Prix,COL,Williams,17,94.062,1.7319999999999993,0.01099999999999568
2024,19,United States Grand Prix,BOT,Kick Sauber,18,94.152,1.8220000000000027,-0.0759999999999934
2024,19,United States Grand Prix,ZHO,Kick Sauber,20,94.228,1.8979999999999961,0.0759999999999934
2024,20,Mexico City Grand Prix,SAI,Ferrari,1,75.946,0.0,-0.3190000000000026
2024,20,Mexico City Grand Prix,LEC,Ferrari,4,76.265,0.3190000000000026,0.3190000000000026
2024,20,Mexico City Grand Prix,VER,Red Bull Racing,2,76.171,0.22500000000000853,-1.4399999999999977
2024,20,Mexico City Grand Prix,PER,Red Bull Racing,18,77.611,1.6650000000000063,1.4399999999999977
2024,20,Mexico City Grand Prix,NOR,McLaren,3,76.26,0.31400000000000716,-1.336999999999989
2024,20,Mexico City Grand Prix,PIA,McLaren,17,77.597,1.6509999999999962,1.336999999999989
2024,20,Mexico City Grand Prix,RUS,Mercedes,5,76.356,0.4099999999999966,-0.2950000000000017
2024,20,Mexico City Grand Prix,HAM,Mercedes,6,76.651,0.7049999999999983,0.2950000000000017
2024,20,Mexico City Grand Prix,MAG,Haas F1 Team,7,76.886,0.9399999999999977,-0.4789999999999992
2024,20,Mexico City Grand Prix,HUL,Haas F1 Team,10,77.365,1.418999999999997,0.4789999999999992
2024,20,Mexico City Grand Prix,GAS,Alpine,8,76.892,0.945999999999998,-0.7250000000000085
2024,20,Mexico City Grand Prix,OCO,Alpine,19,77.617,1.6710000000000065,0.7250000000000085
2024,20,Mexico City Grand Prix,ALB,Williams,9,77.065,1.1189999999999998,-0.4930000000000092
2024,20,Mexico City Grand Prix,COL,Williams,16,77.558,1.612000000000009,0.4930000000000092
2024,20,Mexico City Grand Prix,TSU,RB,11,77.129,1.183000000000007,-0.03300000000000125
2024,20,Mexico City Grand Prix,LAW,RB,12,77.162,1.2160000000000082,0.03300000000000125
2024,20,Mexico City Grand Prix,ALO,Aston Martin,13,77.168,1.2220000000000084,-0.12599999999999056
2024,20,Mexico City Grand Prix,STR,Aston Martin,14,77.294,1.347999999999999,0.12599999999999056
2024,20,Mexico City Grand Prix,BOT,Kick Sauber,15,77.817,1.8709999999999951,-0.25500000000000966
2024,20,Mexico City Grand Prix,ZHO,Kick Sauber,20,78.072,2.1260000000000048,0.25500000000000966
2024,21,São Paulo Grand Prix,NOR,McLaren,1,83.405,0.0,-1.281000000000006
2024,21,São Paulo Grand Prix,PIA,McLaren,8,84.686,1.281000000000006,1.281000000000006
2024,21,São Paulo Grand Prix,RUS,Mercedes,2,83.578,0.17300000000000182,-7.572000000000003
2024,21,São Paulo Grand Prix,HAM,Mercedes,16,91.15,7.7450000000000045,7.572000000000003
2024,21,São Paulo Grand Prix,TSU,RB,3,84.111,0.7060000000000031,-0.37299999999999045
2024,21,São Paulo Grand Prix,LAW,RB,5,84.484,1.0789999999999935,0.37299999999999045
2024,21,São Paulo Grand Prix,OCO,Alpine,4,84.475,1.0699999999999932,-5.13900000000001
2024,21,São Paulo Grand Prix,GAS,Alpine,15,89.614,6.209000000000003,5.13900000000001
2024,21,São Paulo Grand Prix,LEC,Ferrari,6,84.525,1.1200000000000045,-4.881
2024,21,São Paulo Grand Prix,SAI,Ferrari,14,89.406,6.001000000000005,4.881
2024,21,São Paulo Grand Prix,ALB,Williams,7,84.657,1.2519999999999953,-6.6129999999999995
2024,21,São Paulo Grand Prix,COL,Williams,18,91.27,7.864999999999995,6.6129999999999995
2024,21,São Paulo Grand Prix,ALO,Aston Martin,9,88.998,5.5930000000000035,2.6640000000000015
2024,21,São Paulo Grand Prix,STR,Aston Martin,10,86.334,2.929000000000002,-2.6640000000000015
2024,21,São Paulo Grand Prix,BOT,Kick Sauber,11,86.472,3.066999999999993,-5.791000000000011
2024,21,São Paulo Grand Prix,ZHO,Kick Sauber,20,92.263,8.858000000000004,5.791000000000011
2024,21,São Paulo Grand Prix,VER,Red Bull Racing,12,87.771,4.366,-0.38700000000000045
2024,21,São Paulo Grand Prix,PER,Red Bull Racing,13,88.158,4.753,0.38700000000000045
2024,21,São Paulo Grand Prix,BEA,Haas F1 Team,17,91.229,7.823999999999998,-0.39400000000000546
2024,21,São Paulo Grand Prix,HUL,Haas F1 Team,19,91.623,8.218000000000004,0.39400000000000546
2024,22,Las Vegas Grand Prix,RUS,Mercedes,1,92.312,0.0,-15.793999999999997
2024,22,Las Vegas Grand Prix,HAM,Mercedes,10,108.106,15.793999999999997,15.793999999999997
2024,22,Las Vegas Grand Prix,SAI,Ferrari,2,92.41,0.09799999999999898,-0.37300000000000466
2024,22,Las Vegas Grand Prix,LEC,Ferrari,4,92.783,0.47100000000000364,0.37300000000000466
2024,22,Las Vegas Grand Prix,GAS,Alpine,3,92.664,0.35200000000000387,-0.5570000000000022
2024,22,Las Vegas Grand Prix,OCO,Alpine,11,93.221,0.909000000000006,0.5570000000000022
2024,22,Las Vegas Grand Prix,VER,Red Bull Racing,5,92.797,0.48499999999999943,-1.358000000000004
2024,22,Las Vegas Grand Prix,PER,Red Bull Racing,16,94.155,1.8430000000000035,1.358000000000004
2024,22,Las Vegas Grand Prix,NOR,McLaren,6,93.008,0.695999999999998,-0.025000000000005684
2024,22,Las Vegas Grand Prix,PIA,McLaren,8,93.033,0.7210000000000036,0.025000000000005684
2024,22,Las Vegas Grand Prix,TSU,RB,7,93.029,0.7169999999999987,-1.2280000000000086
2024,22,Las Vegas Grand Prix,LAW,RB,15,94.257,1.9450000000000074,1.2280000000000086
2024,22,Las Vegas Grand Prix,HUL,Haas F1 Team,9,93.062,0.75,-0.23499999999999943
2024,22,Las Vegas Grand Prix,MAG,Haas F1 Team,12,93.297,0.9849999999999994,0.23499999999999943
2024,22,Las Vegas Grand Prix,ZHO,Kick Sauber,13,93.566,1.2540000000000049,-0.8640000000000043
2024,22,Las Vegas Grand Prix,BOT,Kick Sauber,19,94.43,2.118000000000009,0.8640000000000043
2024,22,Las Vegas Grand Prix,COL,Williams,14,93.749,1.4369999999999976,-0.6760000000000019
2024,22,Las Vegas Grand Prix,ALB,Williams,18,94.425,2.1129999999999995,0.6760000000000019
2024,22,Las Vegas Grand Prix,ALO,Aston Martin,17,94.258,1.945999999999998,-0.2259999999999991
2024,22,Las Vegas Grand Prix,STR,Aston Martin,20,94.484,2.171999999999997,0.2259999999999991
2024,23,Qatar Grand Prix,VER,Red Bull Racing,1,80.52,0.0,-0.9050000000000011
2024,23,Qatar Grand Prix,PER,Red Bull Racing,9,81.425,0.9050000000000011,0.9050000000000011
2024,23,Qatar Grand Prix,RUS,Mercedes,2,80.575,0.05500000000000682,-0.43599999999999284
2024,23,Qatar Grand Prix,HAM,Mercedes,6,81.011,0.49099999999999966,0.43599999999999284
2024,23,Qatar Grand Prix,NOR,McLaren,3,80.772,0.25200000000000955,-0.05699999999998795
2024,23,Qatar Grand Prix,PIA,McLaren,4,80.829,0.3089999999999975,0.05699999999998795
2024,23,Qatar Grand Prix,LEC,Ferrari,5,80.852,0.33200000000000784,-0.18899999999999295
2024,23,Qatar Grand Prix,SAI,Ferrari,7,81.041,0.5210000000000008,0.18899999999999295
2024,23,Qatar Grand Prix,ALO,Aston Martin,8,81.251,0.7310000000000088,-0.6599999999999966
2024,23,Qatar Grand Prix,STR,Aston Martin,15,81.911,1.3910000000000053,0.6599999999999966
2024,23,Qatar Grand Prix,MAG,Haas F1 Team,10,81.5,0.980000000000004,-0.9419999999999931
2024,23,Qatar Grand Prix,HUL,Haas F1 Team,18,82.442,1.921999999999997,0.9419999999999931
2024,23,Qatar Grand Prix,GAS,Alpine,11,81.437,0.9170000000000016,-1.277000000000001
2024,23,Qatar Grand Prix,OCO,Alpine,20,82.714,2.1940000000000026,1.277000000000001
2024,23,Qatar Grand Prix,ZHO,Kick Sauber,12,81.501,0.9810000000000088,-0.22999999999998977
2024,23,Qatar Grand Prix,BOT,Kick Sauber,13,81.731,1.2109999999999985,0.22999999999998977
2024,23,Qatar Grand Prix,TSU,RB,14,81.771,1.2510000000000048,-0.6400000000000006
2024,23,Qatar Grand Prix,LAW,RB,17,82.411,1.8910000000000053,0.6400000000000006
2024,23,Qatar Grand Prix,ALB,Williams,16,82.39,1.8700000000000045,-0.20399999999999352
2024,23,Qatar Grand Prix,COL,Williams,19,82.594,2.073999999999998,0.20399999999999352
2024,24,Abu Dhabi Grand Prix,NOR,McLaren,1,82.595,0.0,-0.20900000000000318
2024,24,Abu Dhabi Grand Prix,PIA,McLaren,2,82.804,0.20900000000000318,0.20900000000000318
2024,24,Abu Dhabi Grand Prix,SAI,Ferrari,3,82.824,0.2289999999999992,-1.0090000000000003
2024,24,Abu Dhabi Grand Prix,LEC,Ferrari,14,83.833,1.2379999999999995,1.0090000000000003
2024,24,Abu Dhabi Grand Prix,HUL,Haas F1 Team,4,82.886,0.2909999999999968,-0.9909999999999997
2024,24,Abu Dhabi Grand Prix,MAG,Haas F1 Team,15,83.877,1.2819999999999965,0.9909999999999997
2024,24,Abu Dhabi Grand Prix,VER,Red Bull Racing,5,82.945,0.3499999999999943,-0.3190000000000026
2024,24,Abu Dhabi Grand Prix,PER,Red Bull Racing,10,83.264,0.6689999999999969,0.3190000000000026
2024,24,Abu Dhabi Grand Prix,GAS,Alpine,6,82.984,0.3889999999999958,-1.1210000000000093
2024,24,Abu Dhabi Grand Prix,DOO,Alpine,20,84.105,1.5100000000000051,1.1210000000000093
2024,24,Abu Dhabi Grand Prix,RUS,Mercedes,7,83.132,0.5370000000000061,-0.7549999999999955
2024,24,Abu Dhabi Grand Prix,HAM,Mercedes,18,83.887,1.2920000000000016,0.7549999999999955
2024,24,Abu Dhabi Grand Prix,ALO,Aston Martin,8,83.196,0.6009999999999991,-0.5880000000000081
2024,24,Abu Dhabi Grand Prix,STR,Aston Martin,13,83.784,1.1890000000000072,0.5880000000000081
2024,24,Abu Dhabi Grand Prix,BOT,Kick Sauber,9,83.204,0.6089999999999947,-0.6760000000000019
2024,24,Abu Dhabi Grand Prix,ZHO,Kick Sauber,17,83.88,1.2849999999999966,0.6760000000000019
2024,24,Abu Dhabi Grand Prix,TSU,RB,11,83.419,0.8239999999999981,-0.05299999999999727
2024,24,Abu Dhabi Grand Prix,LAW,RB,12,83.472,0.8769999999999953,0.05299999999999727
2024,24,Abu Dhabi Grand Prix,ALB,Williams,16,83.821,1.225999999999999,-0.09100000000000819
2024,24,Abu Dhabi Grand Prix,COL,Williams,19,83.912,1.3170000000000073,0.09100000000000819
2025,1,Australian Grand Prix,NOR,McLaren,1,75.096,0.0,-0.08400000000000318
2025,1,Australian Grand Prix,PIA,McLaren,2,75.18,0.08400000000000318,0.08400000000000318
2025,1,Australian Grand Prix,VER,Red Bull Racing,3,75.481,0.3849999999999909,-1.6129999999999995
2025,1,Australian Grand Prix,LAW,Red Bull Racing,18,77.094,1.9979999999999905,1.6129999999999995
2025,1,Australian Grand Prix,RUS,Mercedes,4,75.546,0.45000000000000284,-0.9789999999999992
2025,1,Australian Grand Prix,ANT,Mercedes,16,76.525,1.429000000000002,0.9789999999999992
2025,1,Australian Grand Prix,TSU,Racing Bulls,5,75.67,0.5739999999999981,-0.5049999999999955
2025,1,Australian Grand Prix,HAD,Racing Bulls,11,76.175,1.0789999999999935,0.5049999999999955
2025,1,Australian Grand Prix,ALB,Williams,6,75.737,0.6409999999999911,-0.32500000000000284
2025,1,Australian Grand Prix,SAI,Williams,10,76.062,0.965999999999994,0.32500000000000284
2025,1,Australian Grand Prix,LEC,Ferrari,7,75.755,0.6589999999999918,-0.21800000000000352
2025,1,Australian Grand Prix,HAM,Ferrari,8,75.973,0.8769999999999953,0.21800000000000352
2025,1,Australian Grand Prix,GAS,Alpine,9,75.98,0.8840000000000003,-0.8829999999999956
2025,1,Australian Grand Prix,DOO,Alpine,14,76.863,1.766999999999996,0.8829999999999956
2025,1,Australian Grand Prix,ALO,Aston Martin,12,76.453,1.3569999999999993,-0.030000000000001137
2025,1,Australian Grand Prix,STR,Aston Martin,13,76.483,1.3870000000000005,0.030000000000001137
2025,1,Australian Grand Prix,BOR,Kick Sauber,15,77.52,2.4239999999999924,0.9410000000000025
2025,1,Australian Grand Prix,HUL,Kick Sauber,17,76.579,1.4829999999999899,-0.9410000000000025
2025,1,Australian Grand Prix,OCO,Haas F1 Team,19,77.147,2.051000000000002,0.0
2025,2,Chinese Grand Prix,PIA,McLaren,1,90.641,0.0,-0.15200000000000102
2025,2,Chinese Grand Prix,NOR,McLaren,3,90.793,0.15200000000000102,0.15200000000000102
2025,2,Chinese Grand Prix,RUS,Mercedes,2,90.723,0.08199999999999363,-0.37999999999999545
2025,2,Chinese Grand Prix,ANT,Mercedes,8,91.103,0.4619999999999891,0.37999999999999545
2025,2,Chinese Grand Prix,VER,Red Bull Racing,4,90.817,0.17599999999998772,-1.3570000000000135
2025,2,Chinese Grand Prix,LAW,Red Bull Racing,20,92.174,1.5330000000000013,1.3570000000000135
2025,2,Chinese Grand Prix,HAM,Ferrari,5,90.927,0.28600000000000136,-0.09399999999999409
2025,2,Chinese Grand Prix,LEC,Ferrari,6,91.021,0.37999999999999545,0.09399999999999409
